File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD13A3_061__1_km_monthly_NDVI_doy2011305000000_aid0001,_1_km_monthly_NDVI,aid0001,2011-11-01,314.0,0.1018,0.8776,"(0.1018,0.8776)",0.7358685,0.1134847,0.0128788,0.788475,0.8556,0.76925,0.6603,0.7365
MOD13A3_061__1_km_monthly_NDVI_doy2011335000000_aid0001,_1_km_monthly_NDVI,aid0001,2011-12-01,314.0,0.4966,0.8445,"(0.4966,0.8445)",0.7815153,0.0320907,0.0010298,0.800975,0.8445,0.78475,0.7196,0.7677
MOD13A3_061__1_km_monthly_NDVI_doy2012001000000_aid0001,_1_km_monthly_NDVI,aid0001,2012-01-01,314.0,0.5115,0.8364,"(0.5115,0.8364)",0.7689064,0.0334439,0.0011185,0.78985,0.8364,0.77385,0.7044,0.754525
MOD13A3_061__1_km_monthly_NDVI_doy2012032000000_aid0001,_1_km_monthly_NDVI,aid0001,2012-02-01,302.0,0.5004,0.8879,"(0.5004,0.8879)",0.7492401,0.0432222,0.0018682,0.775625,0.8341,0.75005,0.6748,0.7307
MOD13A3_061__1_km_monthly_NDVI_doy2012061000000_aid0001,_1_km_monthly_NDVI,aid0001,2012-03-01,314.0,0.5,0.8841,"(0.5,0.8841)",0.7478723,0.0521776,0.0027225,0.783575,0.8841,0.7522,0.6196,0.714125
MOD13A3_061__1_km_monthly_NDVI_doy2012092000000_aid0001,_1_km_monthly_NDVI,aid0001,2012-04-01,314.0,0.2685,0.8693,"(0.2685,0.8693)",0.7540204,0.0668547,0.0044696,0.786475,0.8535,0.7622,0.6701,0.739575
MOD13A3_061__1_km_monthly_NDVI_doy2012122000000_aid0001,_1_km_monthly_NDVI,aid0001,2012-05-01,314.0,0.4936,0.855,"(0.4936,0.855)",0.7601975,0.0376065,0.0014143,0.781775,0.8389,0.7616,0.6876,0.7435
MOD13A3_061__1_km_monthly_NDVI_doy2012153000000_aid0001,_1_km_monthly_NDVI,aid0001,2012-06-01,314.0,0.6009,0.868,"(0.6009,0.868)",0.7764796,0.0339225,0.0011507,0.797175,0.8452,0.77955,0.7097,0.762125
MOD13A3_061__1_km_monthly_NDVI_doy2012183000000_aid0001,_1_km_monthly_NDVI,aid0001,2012-07-01,314.0,0.592,0.8819,"(0.592,0.8819)",0.7632939,0.0396233,0.00157,0.78595,0.8476,0.7649,0.6829,0.7446
MOD13A3_061__1_km_monthly_NDVI_doy2012214000000_aid0001,_1_km_monthly_NDVI,aid0001,2012-08-01,314.0,0.5031,0.8819,"(0.5031,0.8819)",0.7556939,0.0390479,0.0015247,0.777125,0.833,0.7572,0.6824,0.7387
MOD13A3_061__1_km_monthly_NDVI_doy2012245000000_aid0001,_1_km_monthly_NDVI,aid0001,2012-09-01,314.0,0.4531,0.8505,"(0.4531,0.8505)",0.7152898,0.0474312,0.0022497,0.738675,0.8114,0.71195,0.6229,0.6887
MOD13A3_061__1_km_monthly_NDVI_doy2012275000000_aid0001,_1_km_monthly_NDVI,aid0001,2012-10-01,314.0,0.4851,0.8426,"(0.4851,0.8426)",0.7321408,0.0401078,0.0016086,0.754,0.8241,0.73465,0.6435,0.70695
MOD13A3_061__1_km_monthly_NDVI_doy2012306000000_aid0001,_1_km_monthly_NDVI,aid0001,2012-11-01,314.0,0.2624,0.821,"(0.2624,0.821)",0.7493818,0.048312,0.0023341,0.77575,0.821,0.7568,0.6816,0.7378
MOD13A3_061__1_km_monthly_NDVI_doy2012336000000_aid0001,_1_km_monthly_NDVI,aid0001,2012-12-01,314.0,0.4946,0.849,"(0.4946,0.849)",0.7577341,0.0381581,0.001456,0.783575,0.849,0.76025,0.6732,0.7376
MOD13A3_061__1_km_monthly_NDVI_doy2013001000000_aid0001,_1_km_monthly_NDVI,aid0001,2013-01-01,314.0,0.4337,0.8389,"(0.4337,0.8389)",0.7154401,0.0602103,0.0036253,0.751675,0.8389,0.7213,0.5763,0.67825
MOD13A3_061__1_km_monthly_NDVI_doy2013032000000_aid0001,_1_km_monthly_NDVI,aid0001,2013-02-01,314.0,0.3669,0.8725,"(0.3669,0.8725)",0.7267729,0.0722392,0.0052185,0.769275,0.8725,0.736,0.5836,0.6916
MOD13A3_061__1_km_monthly_NDVI_doy2013060000000_aid0001,_1_km_monthly_NDVI,aid0001,2013-03-01,314.0,0.4016,0.8677,"(0.4016,0.8677)",0.7283061,0.0591849,0.0035029,0.76805,0.8677,0.73545,0.592,0.69315
MOD13A3_061__1_km_monthly_NDVI_doy2013091000000_aid0001,_1_km_monthly_NDVI,aid0001,2013-04-01,314.0,0.4553,0.8514,"(0.4553,0.8514)",0.7520455,0.0427965,0.0018315,0.7745,0.8313,0.7557,0.6746,0.7342
MOD13A3_061__1_km_monthly_NDVI_doy2013121000000_aid0001,_1_km_monthly_NDVI,aid0001,2013-05-01,314.0,0.2066,0.8445,"(0.2066,0.8445)",0.7546812,0.0839073,0.0070404,0.793825,0.8445,0.77875,0.6962,0.75435
MOD13A3_061__1_km_monthly_NDVI_doy2013152000000_aid0001,_1_km_monthly_NDVI,aid0001,2013-06-01,314.0,0.542,0.8981,"(0.542,0.8981)",0.7760682,0.0371876,0.0013829,0.79835,0.8409,0.78175,0.7084,0.76015
MOD13A3_061__1_km_monthly_NDVI_doy2013182000000_aid0001,_1_km_monthly_NDVI,aid0001,2013-07-01,314.0,0.5491,0.8136,"(0.5491,0.8136)",0.7621564,0.0318918,0.0010171,0.78295,0.8136,0.76795,0.7007,0.74825
MOD13A3_061__1_km_monthly_NDVI_doy2013213000000_aid0001,_1_km_monthly_NDVI,aid0001,2013-08-01,314.0,0.5007,0.9118,"(0.5007,0.9118)",0.783828,0.0451352,0.0020372,0.805,0.8552,0.7882,0.7204,0.769975
MOD13A3_061__1_km_monthly_NDVI_doy2013244000000_aid0001,_1_km_monthly_NDVI,aid0001,2013-09-01,314.0,0.4559,0.897,"(0.4559,0.897)",0.7343946,0.0542874,0.0029471,0.753825,0.8222,0.73185,0.6369,0.705925
MOD13A3_061__1_km_monthly_NDVI_doy2013274000000_aid0001,_1_km_monthly_NDVI,aid0001,2013-10-01,314.0,0.4847,0.8242,"(0.4847,0.8242)",0.7603857,0.0400223,0.0016018,0.78985,0.8242,0.7696,0.6648,0.73655
MOD13A3_061__1_km_monthly_NDVI_doy2013305000000_aid0001,_1_km_monthly_NDVI,aid0001,2013-11-01,314.0,0.088,0.8833,"(0.088,0.8833)",0.7189898,0.1156037,0.0133642,0.779525,0.8539,0.75105,0.6235,0.714825
MOD13A3_061__1_km_monthly_NDVI_doy2013335000000_aid0001,_1_km_monthly_NDVI,aid0001,2013-12-01,314.0,0.467,0.8603,"(0.467,0.8603)",0.7803178,0.0374349,0.0014014,0.802675,0.8603,0.78315,0.7073,0.763975
MOD13A3_061__1_km_monthly_NDVI_doy2014001000000_aid0001,_1_km_monthly_NDVI,aid0001,2014-01-01,314.0,0.4951,0.8205,"(0.4951,0.8205)",0.7621494,0.0395716,0.0015659,0.7878,0.8205,0.7698,0.6826,0.7437
MOD13A3_061__1_km_monthly_NDVI_doy2014032000000_aid0001,_1_km_monthly_NDVI,aid0001,2014-02-01,314.0,0.464,0.8365,"(0.464,0.8365)",0.7454755,0.0501898,0.002519,0.77975,0.8365,0.755,0.6393,0.7179
MOD13A3_061__1_km_monthly_NDVI_doy2014060000000_aid0001,_1_km_monthly_NDVI,aid0001,2014-03-01,314.0,0.3656,0.8578,"(0.3656,0.8578)",0.7309293,0.0543892,0.0029582,0.760575,0.845,0.7369,0.6171,0.70135
MOD13A3_061__1_km_monthly_NDVI_doy2014091000000_aid0001,_1_km_monthly_NDVI,aid0001,2014-04-01,314.0,0.5325,0.8575,"(0.5325,0.8575)",0.7447997,0.0396692,0.0015736,0.7686,0.8288,0.75135,0.6674,0.7268
MOD13A3_061__1_km_monthly_NDVI_doy2014121000000_aid0001,_1_km_monthly_NDVI,aid0001,2014-05-01,314.0,0.5472,0.8466,"(0.5472,0.8466)",0.7657675,0.0341009,0.0011629,0.784125,0.8362,0.76675,0.7,0.749075
MOD13A3_061__1_km_monthly_NDVI_doy2014152000000_aid0001,_1_km_monthly_NDVI,aid0001,2014-06-01,314.0,0.4961,0.8306,"(0.4961,0.8306)",0.7475398,0.0343382,0.0011791,0.769975,0.8148,0.75195,0.6768,0.73165
MOD13A3_061__1_km_monthly_NDVI_doy2014182000000_aid0001,_1_km_monthly_NDVI,aid0001,2014-07-01,314.0,0.4483,0.8163,"(0.4483,0.8163)",0.737193,0.0323836,0.0010487,0.7572,0.8052,0.74155,0.6783,0.723375
MOD13A3_061__1_km_monthly_NDVI_doy2014213000000_aid0001,_1_km_monthly_NDVI,aid0001,2014-08-01,314.0,0.4538,0.8439,"(0.4538,0.8439)",0.7349682,0.0430213,0.0018508,0.757675,0.8259,0.7385,0.6458,0.7118
MOD13A3_061__1_km_monthly_NDVI_doy2014244000000_aid0001,_1_km_monthly_NDVI,aid0001,2014-09-01,314.0,0.5443,0.8442,"(0.5443,0.8442)",0.7445844,0.0407984,0.0016645,0.767175,0.8307,0.74635,0.6647,0.724775
MOD13A3_061__1_km_monthly_NDVI_doy2014274000000_aid0001,_1_km_monthly_NDVI,aid0001,2014-10-01,314.0,0.0819,0.8751,"(0.0819,0.8751)",0.6916726,0.1490557,0.0222176,0.76955,0.8751,0.7366,0.5856,0.69135
MOD13A3_061__1_km_monthly_NDVI_doy2014305000000_aid0001,_1_km_monthly_NDVI,aid0001,2014-11-01,314.0,0.5497,0.8747,"(0.5497,0.8747)",0.7877965,0.0413027,0.0017059,0.81865,0.8747,0.79345,0.6773,0.76085
MOD13A3_061__1_km_monthly_NDVI_doy2014335000000_aid0001,_1_km_monthly_NDVI,aid0001,2014-12-01,314.0,0.4803,0.8676,"(0.4803,0.8676)",0.772707,0.0396145,0.0015693,0.79475,0.8506,0.77825,0.7044,0.756975
MOD13A3_061__1_km_monthly_NDVI_doy2015001000000_aid0001,_1_km_monthly_NDVI,aid0001,2015-01-01,314.0,0.428,0.8577,"(0.428,0.8577)",0.7386076,0.045005,0.0020255,0.759725,0.8169,0.74005,0.6606,0.718725
MOD13A3_061__1_km_monthly_NDVI_doy2015032000000_aid0001,_1_km_monthly_NDVI,aid0001,2015-02-01,314.0,0.4703,0.8977,"(0.4703,0.8977)",0.7443656,0.0401212,0.0016097,0.766925,0.8212,0.748,0.6749,0.728275
MOD13A3_061__1_km_monthly_NDVI_doy2015060000000_aid0001,_1_km_monthly_NDVI,aid0001,2015-03-01,314.0,0.413,0.8654,"(0.413,0.8654)",0.7296108,0.0549604,0.0030206,0.76085,0.8383,0.74035,0.6324,0.708575
MOD13A3_061__1_km_monthly_NDVI_doy2015091000000_aid0001,_1_km_monthly_NDVI,aid0001,2015-04-01,314.0,0.4378,0.8227,"(0.4378,0.8227)",0.733843,0.0475401,0.0022601,0.764975,0.8227,0.7395,0.6271,0.707425
MOD13A3_061__1_km_monthly_NDVI_doy2015121000000_aid0001,_1_km_monthly_NDVI,aid0001,2015-05-01,314.0,0.498,0.8598,"(0.498,0.8598)",0.7621236,0.0414622,0.0017191,0.790225,0.8598,0.7661,0.6552,0.73605
MOD13A3_061__1_km_monthly_NDVI_doy2015152000000_aid0001,_1_km_monthly_NDVI,aid0001,2015-06-01,314.0,0.467,0.8446,"(0.467,0.8446)",0.7686637,0.0447703,0.0020044,0.79295,0.8446,0.777,0.7057,0.754175
MOD13A3_061__1_km_monthly_NDVI_doy2015182000000_aid0001,_1_km_monthly_NDVI,aid0001,2015-07-01,314.0,0.4905,0.8598,"(0.4905,0.8598)",0.7690745,0.0380447,0.0014474,0.790275,0.8472,0.77405,0.6982,0.75195
MOD13A3_061__1_km_monthly_NDVI_doy2015213000000_aid0001,_1_km_monthly_NDVI,aid0001,2015-08-01,314.0,0.5201,0.8598,"(0.5201,0.8598)",0.7478866,0.0428804,0.0018387,0.7705,0.8373,0.753,0.6586,0.724875
MOD13A3_061__1_km_monthly_NDVI_doy2015244000000_aid0001,_1_km_monthly_NDVI,aid0001,2015-09-01,314.0,0.4,0.8225,"(0.4,0.8225)",0.7356322,0.0427493,0.0018275,0.7627,0.8225,0.7363,0.641,0.712975
MOD13A3_061__1_km_monthly_NDVI_doy2015274000000_aid0001,_1_km_monthly_NDVI,aid0001,2015-10-01,314.0,0.4487,0.811,"(0.4487,0.811)",0.7098662,0.0409229,0.0016747,0.73585,0.7913,0.71555,0.6287,0.691125
MOD13A3_061__1_km_monthly_NDVI_doy2015305000000_aid0001,_1_km_monthly_NDVI,aid0001,2015-11-01,314.0,0.4739,0.8378,"(0.4739,0.8378)",0.7570688,0.0406981,0.0016563,0.7822,0.8378,0.7644,0.6923,0.7426
MOD13A3_061__1_km_monthly_NDVI_doy2015335000000_aid0001,_1_km_monthly_NDVI,aid0001,2015-12-01,314.0,0.4448,0.8331,"(0.4448,0.8331)",0.7602554,0.0399957,0.0015997,0.784175,0.8331,0.76635,0.6904,0.7436
MOD13A3_061__1_km_monthly_NDVI_doy2016001000000_aid0001,_1_km_monthly_NDVI,aid0001,2016-01-01,314.0,0.4001,0.8643,"(0.4001,0.8643)",0.7195815,0.0526443,0.0027714,0.7468,0.8168,0.7214,0.6296,0.698725
MOD13A3_061__1_km_monthly_NDVI_doy2016032000000_aid0001,_1_km_monthly_NDVI,aid0001,2016-02-01,314.0,0.4171,0.9033,"(0.4171,0.9033)",0.6840605,0.0704851,0.0049681,0.708725,0.8003,0.6756,0.57,0.647625
MOD13A3_061__1_km_monthly_NDVI_doy2016061000000_aid0001,_1_km_monthly_NDVI,aid0001,2016-03-01,314.0,0.5071,0.8824,"(0.5071,0.8824)",0.7117268,0.0678569,0.0046046,0.74265,0.8389,0.7092,0.5808,0.6773
MOD13A3_061__1_km_monthly_NDVI_doy2016092000000_aid0001,_1_km_monthly_NDVI,aid0001,2016-04-01,314.0,0.5534,0.8845,"(0.5534,0.8845)",0.7384876,0.0478897,0.0022934,0.7627,0.8364,0.7376,0.6393,0.71315
MOD13A3_061__1_km_monthly_NDVI_doy2016122000000_aid0001,_1_km_monthly_NDVI,aid0001,2016-05-01,314.0,0.5465,0.864,"(0.5465,0.864)",0.7629876,0.0388828,0.0015119,0.792,0.864,0.7631,0.6881,0.7435
MOD13A3_061__1_km_monthly_NDVI_doy2016153000000_aid0001,_1_km_monthly_NDVI,aid0001,2016-06-01,314.0,0.4998,0.8471,"(0.4998,0.8471)",0.7834917,0.0371831,0.0013826,0.808175,0.8471,0.79005,0.7067,0.76615
MOD13A3_061__1_km_monthly_NDVI_doy2016183000000_aid0001,_1_km_monthly_NDVI,aid0001,2016-07-01,314.0,0.4857,0.8988,"(0.4857,0.8988)",0.7679978,0.0487584,0.0023774,0.79555,0.8713,0.76895,0.6746,0.74425
MOD13A3_061__1_km_monthly_NDVI_doy2016214000000_aid0001,_1_km_monthly_NDVI,aid0001,2016-08-01,314.0,0.4792,0.935,"(0.4792,0.935)",0.7661287,0.0476783,0.0022732,0.789425,0.8584,0.76765,0.674,0.742725
MOD13A3_061__1_km_monthly_NDVI_doy2016245000000_aid0001,_1_km_monthly_NDVI,aid0001,2016-09-01,314.0,0.5775,0.8513,"(0.5775,0.8513)",0.7675755,0.0351435,0.0012351,0.786475,0.8419,0.77265,0.6948,0.749175
MOD13A3_061__1_km_monthly_NDVI_doy2016275000000_aid0001,_1_km_monthly_NDVI,aid0001,2016-10-01,314.0,0.4269,0.8964,"(0.4269,0.8964)",0.743228,0.0544667,0.0029666,0.77045,0.8445,0.7478,0.6503,0.720575
MOD13A3_061__1_km_monthly_NDVI_doy2016306000000_aid0001,_1_km_monthly_NDVI,aid0001,2016-11-01,314.0,0.4238,0.8964,"(0.4238,0.8964)",0.7694029,0.0433411,0.0018785,0.79285,0.8501,0.77385,0.6907,0.75055
MOD13A3_061__1_km_monthly_NDVI_doy2016336000000_aid0001,_1_km_monthly_NDVI,aid0001,2016-12-01,314.0,0.4831,0.8954,"(0.4831,0.8954)",0.7715621,0.044269,0.0019597,0.797175,0.8453,0.77845,0.6979,0.7553
MOD13A3_061__1_km_monthly_NDVI_doy2017001000000_aid0001,_1_km_monthly_NDVI,aid0001,2017-01-01,314.0,0.5011,0.8508,"(0.5011,0.8508)",0.7804666,0.0355612,0.0012646,0.8011,0.8508,0.78565,0.7165,0.765525
MOD13A3_061__1_km_monthly_NDVI_doy2017032000000_aid0001,_1_km_monthly_NDVI,aid0001,2017-02-01,314.0,0.4739,0.8746,"(0.4739,0.8746)",0.7549806,0.0464778,0.0021602,0.786475,0.8709,0.75475,0.6433,0.72785
MOD13A3_061__1_km_monthly_NDVI_doy2017060000000_aid0001,_1_km_monthly_NDVI,aid0001,2017-03-01,314.0,0.5047,0.863,"(0.5047,0.863)",0.7541197,0.046892,0.0021989,0.782825,0.863,0.7548,0.6541,0.728725
MOD13A3_061__1_km_monthly_NDVI_doy2017091000000_aid0001,_1_km_monthly_NDVI,aid0001,2017-04-01,314.0,0.4671,0.863,"(0.4671,0.863)",0.7559573,0.046998,0.0022088,0.78165,0.8534,0.7584,0.6663,0.733325
MOD13A3_061__1_km_monthly_NDVI_doy2017121000000_aid0001,_1_km_monthly_NDVI,aid0001,2017-05-01,314.0,0.5236,0.8662,"(0.5236,0.8662)",0.7709777,0.040757,0.0016611,0.7938,0.8516,0.7771,0.7014,0.754725
MOD13A3_061__1_km_monthly_NDVI_doy2017152000000_aid0001,_1_km_monthly_NDVI,aid0001,2017-06-01,314.0,0.5282,0.8538,"(0.5282,0.8538)",0.7849376,0.0445444,0.0019842,0.812,0.8538,0.7968,0.7074,0.7689
MOD13A3_061__1_km_monthly_NDVI_doy2017182000000_aid0001,_1_km_monthly_NDVI,aid0001,2017-07-01,314.0,0.5285,0.8631,"(0.5285,0.8631)",0.7781003,0.0414805,0.0017206,0.80455,0.8631,0.78195,0.6913,0.759125
MOD13A3_061__1_km_monthly_NDVI_doy2017213000000_aid0001,_1_km_monthly_NDVI,aid0001,2017-08-01,314.0,0.5597,0.875,"(0.5597,0.875)",0.7616506,0.0376782,0.0014196,0.787375,0.8392,0.76675,0.6809,0.740725
MOD13A3_061__1_km_monthly_NDVI_doy2017244000000_aid0001,_1_km_monthly_NDVI,aid0001,2017-09-01,314.0,0.4124,0.8872,"(0.4124,0.8872)",0.7496121,0.0559365,0.0031289,0.7838,0.8648,0.75765,0.6462,0.726125
MOD13A3_061__1_km_monthly_NDVI_doy2017274000000_aid0001,_1_km_monthly_NDVI,aid0001,2017-10-01,314.0,0.3267,0.8787,"(0.3267,0.8787)",0.7409643,0.0655078,0.0042913,0.7794,0.8638,0.7499,0.6368,0.7194
MOD13A3_061__1_km_monthly_NDVI_doy2017305000000_aid0001,_1_km_monthly_NDVI,aid0001,2017-11-01,314.0,0.3476,0.8935,"(0.3476,0.8935)",0.7557968,0.059003,0.0034814,0.78725,0.8396,0.76625,0.6838,0.743125
MOD13A3_061__1_km_monthly_NDVI_doy2017335000000_aid0001,_1_km_monthly_NDVI,aid0001,2017-12-01,314.0,0.4261,0.8526,"(0.4261,0.8526)",0.7660838,0.0439234,0.0019293,0.7877,0.8421,0.7723,0.6972,0.75065
MOD13A3_061__1_km_monthly_NDVI_doy2018001000000_aid0001,_1_km_monthly_NDVI,aid0001,2018-01-01,314.0,0.4168,0.8713,"(0.4168,0.8713)",0.7717834,0.0473845,0.0022453,0.8001,0.8713,0.77735,0.6835,0.750025
MOD13A3_061__1_km_monthly_NDVI_doy2018032000000_aid0001,_1_km_monthly_NDVI,aid0001,2018-02-01,314.0,0.43,0.8713,"(0.43,0.8713)",0.7322519,0.0570739,0.0032574,0.76285,0.8471,0.7394,0.6157,0.703125
MOD13A3_061__1_km_monthly_NDVI_doy2018060000000_aid0001,_1_km_monthly_NDVI,aid0001,2018-03-01,314.0,0.3808,0.8946,"(0.3808,0.8946)",0.7346605,0.0633694,0.0040157,0.774425,0.8765,0.74235,0.6076,0.7011
MOD13A3_061__1_km_monthly_NDVI_doy2018091000000_aid0001,_1_km_monthly_NDVI,aid0001,2018-04-01,314.0,0.2235,0.8976,"(0.2235,0.8976)",0.750785,0.0784816,0.0061594,0.788775,0.8641,0.76345,0.6518,0.729725
MOD13A3_061__1_km_monthly_NDVI_doy2018121000000_aid0001,_1_km_monthly_NDVI,aid0001,2018-05-01,314.0,0.5288,0.8597,"(0.5288,0.8597)",0.7673589,0.0346706,0.001202,0.784425,0.8266,0.77095,0.7076,0.752325
MOD13A3_061__1_km_monthly_NDVI_doy2018152000000_aid0001,_1_km_monthly_NDVI,aid0001,2018-06-01,314.0,0.1082,0.8947,"(0.1082,0.8947)",0.7340395,0.1146629,0.0131476,0.788375,0.8735,0.76265,0.657,0.731425
MOD13A3_061__1_km_monthly_NDVI_doy2018182000000_aid0001,_1_km_monthly_NDVI,aid0001,2018-07-01,314.0,0.5139,0.8848,"(0.5139,0.8848)",0.7790503,0.039851,0.0015881,0.801425,0.8541,0.7831,0.7079,0.76315
MOD13A3_061__1_km_monthly_NDVI_doy2018213000000_aid0001,_1_km_monthly_NDVI,aid0001,2018-08-01,314.0,0.5297,0.8798,"(0.5297,0.8798)",0.7625984,0.0420563,0.0017687,0.781375,0.8375,0.7639,0.6948,0.74355
MOD13A3_061__1_km_monthly_NDVI_doy2018244000000_aid0001,_1_km_monthly_NDVI,aid0001,2018-09-01,314.0,0.4942,0.8614,"(0.4942,0.8614)",0.7213127,0.0458547,0.0021027,0.744225,0.8022,0.7263,0.6376,0.6985
MOD13A3_061__1_km_monthly_NDVI_doy2018274000000_aid0001,_1_km_monthly_NDVI,aid0001,2018-10-01,314.0,0.4854,0.8404,"(0.4854,0.8404)",0.7477264,0.0517412,0.0026772,0.78115,0.8404,0.75625,0.6389,0.722825
MOD13A3_061__1_km_monthly_NDVI_doy2018305000000_aid0001,_1_km_monthly_NDVI,aid0001,2018-11-01,314.0,0.1792,0.8664,"(0.1792,0.8664)",0.7582691,0.0771665,0.0059547,0.793175,0.8469,0.7777,0.695,0.749925
MOD13A3_061__1_km_monthly_NDVI_doy2018335000000_aid0001,_1_km_monthly_NDVI,aid0001,2018-12-01,314.0,0.4479,0.8631,"(0.4479,0.8631)",0.7765873,0.0420167,0.0017654,0.799425,0.8534,0.78165,0.7076,0.7623
MOD13A3_061__1_km_monthly_NDVI_doy2019001000000_aid0001,_1_km_monthly_NDVI,aid0001,2019-01-01,314.0,0.5127,0.8421,"(0.5127,0.8421)",0.7677401,0.0380976,0.0014514,0.788075,0.8409,0.77285,0.6995,0.75215
MOD13A3_061__1_km_monthly_NDVI_doy2019032000000_aid0001,_1_km_monthly_NDVI,aid0001,2019-02-01,314.0,0.4878,0.8517,"(0.4878,0.8517)",0.7459962,0.0414301,0.0017165,0.763375,0.8163,0.74595,0.6722,0.726325
MOD13A3_061__1_km_monthly_NDVI_doy2019060000000_aid0001,_1_km_monthly_NDVI,aid0001,2019-03-01,314.0,0.4796,0.8876,"(0.4796,0.8876)",0.7644726,0.0519264,0.0026964,0.786875,0.8569,0.7639,0.6785,0.73975
MOD13A3_061__1_km_monthly_NDVI_doy2019091000000_aid0001,_1_km_monthly_NDVI,aid0001,2019-04-01,314.0,0.4568,0.8768,"(0.4568,0.8768)",0.7466834,0.053906,0.0029059,0.76485,0.8213,0.75005,0.6764,0.7269
MOD13A3_061__1_km_monthly_NDVI_doy2019121000000_aid0001,_1_km_monthly_NDVI,aid0001,2019-05-01,314.0,0.4734,0.8772,"(0.4734,0.8772)",0.7707675,0.0558432,0.0031185,0.8045,0.8772,0.7772,0.6638,0.746875
MOD13A3_061__1_km_monthly_NDVI_doy2019152000000_aid0001,_1_km_monthly_NDVI,aid0001,2019-06-01,314.0,0.4325,0.8299,"(0.4325,0.8299)",0.7571411,0.0440393,0.0019395,0.7838,0.8299,0.7657,0.675,0.735475
MOD13A3_061__1_km_monthly_NDVI_doy2019182000000_aid0001,_1_km_monthly_NDVI,aid0001,2019-07-01,314.0,0.513,0.8622,"(0.513,0.8622)",0.7397752,0.0351525,0.0012357,0.760125,0.8103,0.74525,0.6764,0.72425
MOD13A3_061__1_km_monthly_NDVI_doy2019213000000_aid0001,_1_km_monthly_NDVI,aid0001,2019-08-01,314.0,0.5036,0.8279,"(0.5036,0.8279)",0.7351166,0.0444132,0.0019725,0.760575,0.8279,0.73485,0.6454,0.71065
MOD13A3_061__1_km_monthly_NDVI_doy2019244000000_aid0001,_1_km_monthly_NDVI,aid0001,2019-09-01,314.0,0.4964,0.8342,"(0.4964,0.8342)",0.7257704,0.0500768,0.0025077,0.7587,0.8342,0.72655,0.6105,0.696825
MOD13A3_061__1_km_monthly_NDVI_doy2019274000000_aid0001,_1_km_monthly_NDVI,aid0001,2019-10-01,314.0,0.4233,0.875,"(0.4233,0.875)",0.7311608,0.0480515,0.0023089,0.758675,0.8177,0.73505,0.6391,0.708925
MOD13A3_061__1_km_monthly_NDVI_doy2019305000000_aid0001,_1_km_monthly_NDVI,aid0001,2019-11-01,314.0,0.5072,0.8315,"(0.5072,0.8315)",0.7480538,0.0402274,0.0016182,0.77155,0.8228,0.754,0.6784,0.732725
MOD13A3_061__1_km_monthly_NDVI_doy2019335000000_aid0001,_1_km_monthly_NDVI,aid0001,2019-12-01,314.0,0.541,0.8447,"(0.541,0.8447)",0.7726873,0.037528,0.0014084,0.794375,0.8447,0.7787,0.7076,0.757475
MOD13A3_061__1_km_monthly_NDVI_doy2020001000000_aid0001,_1_km_monthly_NDVI,aid0001,2020-01-01,314.0,0.5297,0.8685,"(0.5297,0.8685)",0.768607,0.0433296,0.0018775,0.7884,0.8481,0.7716,0.701,0.74845
MOD13A3_061__1_km_monthly_NDVI_doy2020032000000_aid0001,_1_km_monthly_NDVI,aid0001,2020-02-01,314.0,0.4793,0.8627,"(0.4793,0.8627)",0.7241341,0.0550358,0.0030289,0.74575,0.8215,0.72085,0.6218,0.6942
MOD13A3_061__1_km_monthly_NDVI_doy2020061000000_aid0001,_1_km_monthly_NDVI,aid0001,2020-03-01,314.0,0.4494,0.8855,"(0.4494,0.8855)",0.7112252,0.0652144,0.0042529,0.74375,0.8453,0.7079,0.5791,0.67565
MOD13A3_061__1_km_monthly_NDVI_doy2020092000000_aid0001,_1_km_monthly_NDVI,aid0001,2020-04-01,314.0,0.4472,0.8442,"(0.4472,0.8442)",0.7298188,0.0554769,0.0030777,0.7669,0.8442,0.73235,0.612,0.70145
MOD13A3_061__1_km_monthly_NDVI_doy2020122000000_aid0001,_1_km_monthly_NDVI,aid0001,2020-05-01,314.0,0.466,0.8551,"(0.466,0.8551)",0.7545818,0.0444895,0.0019793,0.779375,0.8414,0.7583,0.6666,0.732925
MOD13A3_061__1_km_monthly_NDVI_doy2020153000000_aid0001,_1_km_monthly_NDVI,aid0001,2020-06-01,314.0,0.4127,0.89,"(0.4127,0.89)",0.7782392,0.0538303,0.0028977,0.8081,0.8665,0.78655,0.6959,0.760725
MOD13A3_061__1_km_monthly_NDVI_doy2020183000000_aid0001,_1_km_monthly_NDVI,aid0001,2020-07-01,314.0,0.4491,0.8528,"(0.4491,0.8528)",0.7720981,0.0464322,0.002156,0.799575,0.8528,0.7812,0.6954,0.753275
MOD13A3_061__1_km_monthly_NDVI_doy2020214000000_aid0001,_1_km_monthly_NDVI,aid0001,2020-08-01,314.0,0.4739,0.875,"(0.4739,0.875)",0.7744226,0.0454436,0.0020651,0.801375,0.8675,0.78,0.698,0.75605
MOD13A3_061__1_km_monthly_NDVI_doy2020245000000_aid0001,_1_km_monthly_NDVI,aid0001,2020-09-01,314.0,0.3596,0.8853,"(0.3596,0.8853)",0.7520143,0.0565093,0.0031933,0.7797,0.8515,0.7557,0.6623,0.73095
